roundNo,snapshotDate,homeTeam,awayTeam,prediction,actual,correct,probH,probD,probA,confidence,margin,entropy,isDraw
1580,2024-10-19,横浜FC,名古屋グランパス,H,D,False,0.5743182397128386,0.16405347428408923,0.2616282860030724,0.5743182397128386,0.31268995370976616,0.9658367515426931,True
1580,2024-10-19,川崎フロンターレ,清水エスパルス,A,H,False,0.33356241476631665,0.16982030043109733,0.49661728480258593,0.49661728480258593,0.16305487003626928,1.0149205728924606,False
1580,2024-10-19,ファジアーノ岡山,セレッソ大阪,H,A,False,0.5102194316626142,0.17105620796855914,0.3187243603688266,0.5102194316626142,0.19149507129378757,1.0098172889301533,False
1580,2024-10-19,ガンバ大阪,柏レイソル,H,A,False,0.4818450095870985,0.12347407121966401,0.39468091919323717,0.4818450095870985,0.08716409039386136,0.9770105486026849,False
1580,2024-10-19,東京ヴェルディ,アルビレックス新潟,H,H,True,0.45355228239294565,0.20273797253885514,0.34370974506819935,0.45355228239294565,0.1098425373247463,1.0492037554391702,False
1580,2024-10-19,町田,アビスパ福岡,A,D,False,0.41007845863605935,0.14867427903596087,0.44124726232798006,0.44124726232798006,0.03116880369192071,1.0099259000713734,True
1582,2024-10-26,山口,富山,H,H,True,0.4466333929904151,0.19109975162567078,0.3622668553839146,0.4466333929904151,0.08436653760650048,1.0440929839595343,False
1582,2024-10-26,ブラウブリッツ秋田,ジェフユナイテッド千葉,H,D,False,0.4687859566205014,0.15484490174672788,0.3763691416327706,0.4687859566205014,0.0924168149877308,1.0117757259320057,True
1582,2024-10-26,アビスパ福岡,湘南ベルマーレ,H,H,True,0.4117495238624548,0.2578302366887789,0.3304202394487665,0.4117495238624548,0.08132928441368831,1.0807429146613978,False
1582,2024-10-26,アルビレックス新潟,ヴィッセル神戸,A,D,False,0.27260263512577865,0.22760403305494767,0.4997933318192738,0.4997933318192738,0.22719069669349518,1.03783716040063,True
1582,2024-10-26,京都サンガF.C.,鹿島アントラーズ,H,D,False,0.46791535551723856,0.15119447973564146,0.3808901647471203,0.46791535551723856,0.08702519077011828,1.0086535540677182,True
1582,2024-10-26,横浜F・マリノス,サンフレッチェ広島,A,H,False,0.23260471389880102,0.2652446574702786,0.5021506286309202,0.5021506286309202,0.2369059711606416,1.0371500822657744,False
1582,2024-10-26,FC東京,ファジアーノ岡山,H,H,True,0.5525487119918493,0.20328265868033185,0.24416862932781977,0.5525487119918493,0.3083800826640295,0.9958932420349818,False
1582,2024-10-26,セレッソ大阪,川崎フロンターレ,A,H,False,0.26959534847690364,0.21697610313873497,0.5134285483843617,0.5134285483843617,0.24383319990745805,1.0272013446157338,False
1582,2024-10-26,名古屋グランパス,ガンバ大阪,H,A,False,0.4562407228738554,0.20404726695254358,0.33971201017360153,0.4562407228738554,0.11652871270025389,1.04911385975023,False
1582,2024-10-26,柏レイソル,横浜FC,H,H,True,0.4187241507299807,0.2090241341036354,0.37225171516638356,0.4187241507299807,0.04647243556359715,1.0595575482084136,False
1582,2024-10-26,清水エスパルス,東京ヴェルディ,H,A,False,0.4896523278439253,0.1607501026017549,0.3495975695543196,0.4896523278439253,0.14005475828960573,1.0108942443057087,False
1582,2024-10-26,浦和レッズ,町田,H,H,True,0.4433880274764963,0.1316380125845968,0.4249739599389072,0.4433880274764963,0.01841406753758912,0.991196089908654,False
1582,2024-10-26,北海道コンサドーレ札幌,水戸ホーリーホック,H,A,False,0.4120252360483409,0.21504735279081516,0.37292741116084366,0.4120252360483409,0.039097824887497246,1.0636812983898434,False
1583,2024-11-02,八戸,北九州,A,A,True,0.3963607737277353,0.15132622197423132,0.45231300429803434,0.45231300429803434,0.05595223057029902,1.0114127330697185,False
1583,2024-11-02,ジェフユナイテッド千葉,北海道コンサドーレ札幌,H,H,True,0.421598915152116,0.20092966672990065,0.3774714181179835,0.421598915152116,0.04412749703413249,1.0543428076307892,False
1583,2024-11-02,熊本,山口,H,A,False,0.5271500188972155,0.14230497334191936,0.3305450077608656,0.5271500188972155,0.19660501113634987,0.9808996291740762,False
1583,2024-11-02,サガン鳥栖,徳島ヴォルティス,H,D,False,0.548570988216688,0.1200039969291322,0.33142501485418024,0.548570988216688,0.2171459733625078,0.949829729523994,True
1583,2024-11-02,栃木SC,岐阜,H,A,False,0.4798545648091069,0.18146923359834943,0.33867620159254447,0.4798545648091069,0.1411783632165624,1.0287401914632732,False
1583,2024-11-02,FC今治,ベガルタ仙台,A,H,False,0.3999584422516009,0.11741955020072736,0.48262200754767176,0.48262200754767176,0.08266356529607088,0.9696331850072673,False
1583,2024-11-02,ジュビロ磐田,V・ファーレン長崎,A,H,False,0.43152109267939753,0.10710726485863083,0.46137164246197154,0.46137164246197154,0.02985054978257401,0.9588313246524278,False
1583,2024-11-02,柏レイソル,サンフレッチェ広島,H,H,True,0.4607050156184668,0.11712325997655133,0.42217172440498235,0.4607050156184668,0.03853329121348442,0.9722761902662006,False
1583,2024-11-02,いわきFC,藤枝MYFC,H,A,False,0.447456728395747,0.17730430086200602,0.3752389707422473,0.447456728395747,0.07221775765349969,1.0343565734376567,False
1583,2024-11-02,ヴァンフォーレ甲府,水戸ホーリーホック,A,A,True,0.23180170792730254,0.17335519394672996,0.5948430981259679,0.5948430981259679,0.3630413901986654,0.951650260887186,False
1583,2024-11-02,富山,愛媛FC,H,D,False,0.49313668173443204,0.17919744437403723,0.3276658738915309,0.49313668173443204,0.16547080784290114,1.0223173159411185,True
1583,2024-11-02,大宮,ブラウブリッツ秋田,H,H,True,0.4248855644409157,0.21050508574811494,0.36460934981096976,0.4248855644409157,0.06027621462994592,1.0595580576385406,False
1585,2024-11-09,町田,FC東京,A,A,True,0.3932007377160997,0.176935912826256,0.4298633494576441,0.4298633494576441,0.03666261174154439,1.036403049983044,False
1585,2024-11-09,ベガルタ仙台,熊本,A,H,False,0.3457290569359083,0.2255187557140984,0.42875218734999343,0.42875218734999343,0.08302313041408516,1.0661756035411827,False
1585,2024-11-09,徳島ヴォルティス,ヴァンフォーレ甲府,H,H,True,0.38133526761229064,0.28628538523748304,0.33237934715022727,0.38133526761229064,0.048955920462063374,1.091821016902622,False
1585,2024-11-09,ガンバ大阪,ヴィッセル神戸,H,D,False,0.5536500989636265,0.1231624024493933,0.3231874985869802,0.5536500989636265,0.2304626003766463,0.9503109646104384,True
1585,2024-11-09,東京ヴェルディ,アビスパ福岡,H,D,False,0.5943027462206827,0.09655977861263462,0.3091374751666826,0.5943027462206827,0.2851652710540001,0.8978905256195535,True
1585,2024-11-09,川崎フロンターレ,ファジアーノ岡山,A,D,False,0.3914526135939161,0.17347612166805695,0.4350712647380271,0.4350712647380271,0.04361865114411101,1.0331066614572948,True
1585,2024-11-09,京都サンガF.C.,横浜F・マリノス,A,A,True,0.3536296532010065,0.20903702127641144,0.43733332552258186,0.43733332552258186,0.08370367232157538,1.0564944810322787,False
1585,2024-11-09,清水エスパルス,セレッソ大阪,A,A,True,0.4160203916965904,0.14957896683474226,0.43440064146866736,0.43440064146866736,0.018380249772076973,1.0112463662323345,False
1585,2024-11-09,柏レイソル,名古屋グランパス,A,H,False,0.32339028341232595,0.2618752966584907,0.4147344199291832,0.4147344199291832,0.09134413651685724,1.080971842259978,False
1585,2024-11-09,サンフレッチェ広島,浦和レッズ,H,H,True,0.5885077981481448,0.10699939117408631,0.3044928106777692,0.5885077981481448,0.2840149874703756,0.9132174511719229,False
1585,2024-11-09,湘南ベルマーレ,アルビレックス新潟,A,A,True,0.36157187305026167,0.22946378890614627,0.40896433804359256,0.40896433804359256,0.047392464993330885,1.0712642450359648,False
1585,2024-11-09,鹿島アントラーズ,横浜FC,H,H,True,0.40111526795742525,0.21866307112768915,0.3802216609148857,0.40111526795742525,0.020893607042539564,1.0665127396255278,False
1587,2024-11-16,沼津,群馬,H,A,False,0.5157645642382797,0.14402141923934078,0.34021401652238026,0.5157645642382797,0.1755505477158994,0.9873860568219314,False
1587,2024-11-16,高知,八戸,H,D,False,0.4084923599036811,0.20255473212025082,0.3889529079760679,0.4084923599036811,0.019539451927613194,1.0564312349608116,True
1587,2024-11-16,ヴィッセル神戸,サンフレッチェ広島,H,A,False,0.41775087124374627,0.2086547115307537,0.37359441722550024,0.41775087124374627,0.04415645401824603,1.0594549681584444,False
1587,2024-11-16,町田,FC東京,H,H,True,0.47822649906769515,0.15970925928771107,0.3620642416445936,0.47822649906769515,0.11616225742310154,1.0135776697160777,False
1587,2024-11-16,長野,宮崎,A,A,True,0.3445110126324801,0.18001282712098135,0.47547616024653905,0.47547616024653905,0.13096514761405897,1.029281187508642,False
1589,2024-11-23,鹿児島,FC琉球,A,D,False,0.390902856405451,0.21126699288618478,0.39783015070836436,0.39783015070836436,0.006927294302913334,1.062308149881356,True
1589,2024-11-23,群馬,松本,H,H,True,0.5612905074309745,0.1386600143159428,0.300049478253083,0.5612905074309745,0.26124102917789155,0.9593113428059669,False
1589,2024-11-23,ジュビロ磐田,モンテディオ山形,A,D,False,0.4001408095757237,0.16847218534244154,0.4313870050818346,0.4313870050818346,0.031246195506110908,1.0292393324091174,True
1589,2024-11-23,FC今治,北海道コンサドーレ札幌,H,D,False,0.45001489486080254,0.21598450568873742,0.3340005994504601,0.45001489486080254,0.11601429541034242,1.0566014445716694,True
1589,2024-11-23,ヴァンフォーレ甲府,富山,H,A,False,0.40759599943592895,0.2122441254277912,0.38015987513628013,0.40759599943592895,0.027436124299648812,1.0624677220641607,False
1589,2024-11-23,ブラウブリッツ秋田,ベガルタ仙台,A,D,False,0.28703625026045987,0.24137058518630974,0.47159316455323075,0.47159316455323075,0.18455691429277088,1.0558204135354807,True
1589,2024-11-23,V・ファーレン長崎,水戸ホーリーホック,A,H,False,0.2911440650922224,0.20319481659854366,0.5056611183092342,0.5056611183092342,0.2145170532170118,1.0278672279342578,False
1589,2024-11-23,八戸,讃岐,H,A,False,0.4699914777212401,0.17693257646330146,0.3530759458154581,0.4699914777212401,0.11691553190578202,1.028885060539781,False
1589,2024-11-23,大宮,徳島ヴォルティス,H,A,False,0.420261730300911,0.20501398120634318,0.374724288492746,0.420261730300911,0.04553744180816499,1.0570125933129595,False
1589,2024-11-23,藤枝MYFC,サガン鳥栖,A,D,False,0.34631090438646517,0.20831091955926645,0.4453781760542688,0.4453781760542688,0.09906727166780366,1.0542525799921476,True
1589,2024-11-23,いわきFC,山口,H,A,False,0.5489901720605505,0.14095542442706976,0.31005440351238006,0.5489901720605505,0.2389357685481704,0.9684671656552193,False
1589,2024-11-23,愛媛FC,熊本,H,D,False,0.4860204230028338,0.20813127451789584,0.3058483024792706,0.4860204230028338,0.18017212052356324,1.0396740765098038,True
1591,2024-11-30,ベガルタ仙台,いわきFC,A,A,True,0.372470758141783,0.21063944755803898,0.4168897943001783,0.4168897943001783,0.04441903615839532,1.0606952625383823,False
1591,2024-11-30,アビスパ福岡,ガンバ大阪,H,H,True,0.49967630500656524,0.15544744334263785,0.3448762516507969,0.49967630500656524,0.15480005335576835,1.0031748600785861,False
1591,2024-11-30,ヴィッセル神戸,FC東京,H,D,False,0.5223494545790109,0.16523941035643716,0.31241113506455187,0.5223494545790109,0.20993831951445907,1.0001839021932075,True
1591,2024-11-30,徳島ヴォルティス,V・ファーレン長崎,H,D,False,0.43338855024132744,0.14372035417544246,0.42289109558323057,0.43338855024132744,0.010497454658096872,1.005123422337628,True
1591,2024-11-30,町田,名古屋グランパス,H,H,True,0.5624364860930463,0.14903689800351266,0.2885266159034409,0.5624364860930463,0.2739098701896054,0.9659995130915828,False
1591,2024-11-30,横浜FC,京都サンガF.C.,A,A,True,0.2941679451401402,0.20169658181506303,0.5041354730447974,0.5041354730447974,0.20996752790465723,1.028147123237343,False
1591,2024-11-30,横浜F・マリノス,セレッソ大阪,H,H,True,0.4578112529449055,0.15578207522273413,0.38640667183236077,0.4578112529449055,0.07140458111254472,1.0147528715409957,False
1591,2024-11-30,湘南ベルマーレ,清水エスパルス,A,H,False,0.3410472244547076,0.24115672160294002,0.41779605394235314,0.41779605394235314,0.07674882948764555,1.0745118694876068,False
1591,2024-11-30,東京ヴェルディ,鹿島アントラーズ,A,A,True,0.2932520494170744,0.2252656187408914,0.4814823318420348,0.4814823318420348,0.18823028242496043,1.0474003308629505,False
1591,2024-11-30,ファジアーノ岡山,浦和レッズ,A,A,True,0.3274062551481534,0.2786935809909801,0.3939001638608667,0.3939001638608667,0.06649390871271327,1.0886174894787288,False
1591,2024-11-30,アルビレックス新潟,柏レイソル,A,A,True,0.2280074602139248,0.2747266841746678,0.4972658556114083,0.4972658556114083,0.2225391714367405,1.0394270335190083,False
1591,2024-11-30,川崎フロンターレ,サンフレッチェ広島,H,A,False,0.44020959704492896,0.21801847968738605,0.34177192326768513,0.44020959704492896,0.09843767377724383,1.0602045873945907,False
1591,2024-11-30,北海道コンサドーレ札幌,愛媛FC,H,H,True,0.4739301972016637,0.17948736517191174,0.34658243762642504,0.4739301972016637,0.12734775957523864,1.0294287075313224,False
1592,2024-12-06,サンフレッチェ広島,湘南ベルマーレ,H,H,True,0.5157067912641449,0.25888453174217263,0.2254086769936827,0.5157067912641449,0.25682225952197224,1.0271822642201291,False
1592,2024-12-06,ガンバ大阪,東京ヴェルディ,H,H,True,0.5056730791252139,0.16422520884750658,0.33010171202727934,0.5056730791252139,0.17557136709793453,1.0073459906221598,False
1592,2024-12-06,鹿島アントラーズ,横浜F・マリノス,A,H,False,0.26680387460026095,0.25285278719473736,0.4803433382050021,0.4803433382050021,0.21353946360474113,1.0523854695411672,False
1592,2024-12-06,FC東京,アルビレックス新潟,H,H,True,0.5074974038316878,0.16709232675030725,0.32541026941800477,0.5074974038316878,0.18208713441368307,1.008507981382243,False
1592,2024-12-06,名古屋グランパス,アビスパ福岡,A,A,True,0.3743820832274615,0.21706482198373533,0.40855309478880303,0.40855309478880303,0.0341710115613415,1.065111203418439,False
1608,2025-02-08,愛媛FC,アルビレックス新潟,H,A,False,0.399997777407992,0.2895125770219875,0.31048964557002073,0.399997777407992,0.08950813183797124,1.0885338435130019,False
1608,2025-02-08,FC琉球,サガン鳥栖,A,D,False,0.35390123568494414,0.18348880710730306,0.4626099572077534,0.4626099572077534,0.10870872152280925,1.0353469687926888,True
1608,2025-02-08,湘南ベルマーレ,ブラウブリッツ秋田,A,A,True,0.34860932117224325,0.1619096315342214,0.4894810472935356,0.4894810472935356,0.14087172612129234,1.0118472256703859,False
1608,2025-02-08,いわきFC,北海道コンサドーレ札幌,H,H,True,0.4590550747760564,0.17868434095422228,0.362260584269722,0.4590550747760564,0.09679449050633437,1.0329682124549577,False
1608,2025-02-08,栃木シティ,ベガルタ仙台,A,A,True,0.26118853172054945,0.22588047997595614,0.5129309883034947,0.5129309883034947,0.25174245658294525,1.0291423558217956,False
1608,2025-02-08,東京ヴェルディ,水戸ホーリーホック,A,H,False,0.3303247438296617,0.186832350397075,0.48284290577326344,0.48284290577326344,0.15251816194360174,1.0308537061473748,False
1608,2025-02-08,川崎フロンターレ,柏レイソル,H,H,True,0.3926288435972725,0.22005063165054012,0.3873205247521876,0.3926288435972725,0.005308318845084925,1.0675736780955007,False
1608,2025-02-08,名古屋グランパス,清水エスパルス,H,H,True,0.47386368356989855,0.1944977161161927,0.3316386003139089,0.47386368356989855,0.14222508325598965,1.0383888115083348,False
1608,2025-02-08,アビスパ福岡,ファジアーノ岡山,H,D,False,0.4822392424502871,0.2521117217468769,0.2656490358028365,0.4822392424502871,0.2165902066474506,1.0512235753910397,True
1608,2025-02-08,横浜FC,モンテディオ山形,A,A,True,0.23569052485773917,0.16314215294154719,0.6011673222007139,0.6011673222007139,0.3654767973429747,0.9423500479113305,False
1608,2025-02-08,セレッソ大阪,ガンバ大阪,H,D,False,0.4706725009372057,0.14515810600783113,0.3841693930549633,0.4706725009372057,0.08650310788224241,1.0023646076757493,True
1608,2025-02-08,FC東京,鹿島アントラーズ,A,A,True,0.2583366360654939,0.2722019703101047,0.46946139362440215,0.46946139362440215,0.19725942331429747,1.0588409433116677,False
1608,2025-02-08,ジェフユナイテッド千葉,浦和レッズ,H,H,True,0.4107385539127521,0.2055951192853031,0.383666326801945,0.4107385539127521,0.02707222711080709,1.0582398724136426,False
1609,2025-02-15,清水エスパルス,京都サンガF.C.,A,H,False,0.2190517159688837,0.21506554569034167,0.5658827383407755,0.5658827383407755,0.3468310223718918,0.9853296684108626,False
1609,2025-02-15,柏レイソル,東京ヴェルディ,A,A,True,0.3864425251778163,0.18359557093132373,0.42996190389086,0.42996190389086,0.04351937871304368,1.0415300054288177,False
1609,2025-02-15,アビスパ福岡,セレッソ大阪,H,A,False,0.40934321685959196,0.18595927072245969,0.40469751241794805,0.40934321685959196,0.004645704441643916,1.044547308990916,False
1609,2025-02-15,町田,水戸ホーリーホック,H,A,False,0.44897094977577706,0.2137423873994682,0.3372866628247548,0.44897094977577706,0.11168428695102228,1.0559062616997907,False
1609,2025-02-15,鹿島アントラーズ,横浜F・マリノス,A,H,False,0.3090859436286361,0.3024348143218995,0.38847924204946493,0.38847924204946493,0.07939329842082882,1.0919006887077394,False
1609,2025-02-15,ジェフユナイテッド千葉,川崎フロンターレ,A,D,False,0.35275004862778814,0.2106142874438685,0.4366356639283441,0.4366356639283441,0.08388561530055594,1.0574643388659117,True
1609,2025-02-15,ガンバ大阪,名古屋グランパス,H,D,False,0.46979560317554125,0.21187831656708894,0.31832608025736975,0.46979560317554125,0.1514695229181715,1.0480725516413876,True
1609,2025-02-15,徳島ヴォルティス,アルビレックス新潟,A,H,False,0.24246361387503595,0.2483321817189303,0.5092042044060339,0.5092042044060339,0.2608720226871036,1.033136371373952,False
1609,2025-02-15,大宮,北海道コンサドーレ札幌,H,H,True,0.42061635122176044,0.19776468435626482,0.38161896442197524,0.42061635122176044,0.038997386799785205,1.0524068840301957,False
1609,2025-02-15,横浜FC,ベガルタ仙台,A,A,True,0.1809982998887853,0.15928888147290157,0.6597128186383132,0.6597128186383132,0.4787145187495279,0.8764019080737122,False
1609,2025-02-15,栃木シティ,ブラウブリッツ秋田,H,A,False,0.47796567012344243,0.16775724357889213,0.3542770862976655,0.47796567012344243,0.12368858382577691,1.01995338332011,False
1609,2025-02-15,サンフレッチェ広島,ファジアーノ岡山,H,D,False,0.456863358626586,0.2715374156765265,0.2715992256968874,0.456863358626586,0.18526413292969862,1.0658946385897698,True
1609,2025-02-15,FC東京,浦和レッズ,H,D,False,0.5289851466633055,0.16019450134956442,0.31082035198713026,0.5289851466633055,0.21816479467617528,0.9934359814598213,True
1610,2025-02-22,藤枝MYFC,ヴァンフォーレ甲府,A,D,False,0.3448168494162645,0.24464626763949063,0.4105368829442455,0.4105368829442455,0.065720033527981,1.0770853520287116,True
1610,2025-02-22,鹿島アントラーズ,柏レイソル,A,H,False,0.33168137160611094,0.257306002484199,0.41101262590969034,0.41101262590969034,0.0793312543035794,1.0807714286304761,False
1610,2025-02-22,清水エスパルス,ヴィッセル神戸,H,A,False,0.4015579013414931,0.21433411460797075,0.38410798405053675,0.4015579013414931,0.01744991729095635,1.064031010853922,False
1610,2025-02-22,横浜F・マリノス,浦和レッズ,H,H,True,0.5581231055051452,0.14441292553880208,0.2974639689560532,0.5581231055051452,0.260659136549092,0.9655980091436016,False
1610,2025-02-22,ファジアーノ岡山,ガンバ大阪,A,A,True,0.22742881656236638,0.20483024938104233,0.5677409340565919,0.5677409340565919,0.3403121174942255,0.9829693827785504,False
