config_id,low_threshold,high_threshold,low_alpha,medium_alpha,high_alpha,rows,low_count,medium_count,high_count,average_alpha,accuracy,macro_f1,weighted_f1,log_loss,draw_precision,draw_recall,draw_f1,draw_support,predicted_draws,accuracy_change,draw_recall_change,draw_f1_change,selection_score
17,0.3,0.4,0.05,0.15,0.25,767,130,149,488,0.1966753585397653,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.092178288965581,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.3840309111113591
25,0.3,0.45,0.0,0.1,0.25,767,130,231,406,0.16245110821382008,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0922162302983256,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.3840300443344679
97,0.35,0.45,0.0,0.1,0.25,767,198,163,406,0.1535853976531943,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0922461354271071,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.3840293611683237
21,0.3,0.4,0.05,0.2,0.25,767,130,149,488,0.2063885267275098,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0922862915125602,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.3840284438554557
101,0.35,0.45,0.0,0.15,0.25,767,198,163,406,0.16421121251629725,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0923926157332242,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38402601518874635
29,0.3,0.45,0.0,0.15,0.25,767,130,231,406,0.17750977835723594,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0924002977618854,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38402583972476834
105,0.35,0.45,0.0,0.2,0.25,767,198,163,406,0.17483702737940027,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0926477081132306,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38402018935368426
33,0.3,0.45,0.0,0.2,0.25,767,130,231,406,0.1925684485006519,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0927244030208663,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38401843806247365
1,0.3,0.4,0.0,0.1,0.25,767,130,149,488,0.17848761408083444,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0928613157828047,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.3840153120447044
77,0.35,0.4,0.0,0.15,0.25,767,198,81,488,0.17490221642764017,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.092881774134793,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38401484497091176
5,0.3,0.4,0.0,0.15,0.25,767,130,149,488,0.18820078226857886,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.092889456163454,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38401466958894453
73,0.35,0.4,0.0,0.1,0.25,767,198,81,488,0.1696219035202086,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0928912209115862,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.3840146292996387
81,0.35,0.4,0.0,0.2,0.25,767,198,81,488,0.1801825293350717,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0929207638027976,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.38401395484374773
9,0.3,0.4,0.0,0.2,0.25,767,130,149,488,0.19791395045632335,0.4380704041720991,0.3688806385669155,0.4126461035669475,1.0929974587104332,0.25,0.10059171597633136,0.14345991561181434,169,68,-0.007822685788787476,0.05917159763313609,0.07166504381694255,0.384012204009468
111,0.35,0.45,0.05,0.1,0.35,767,198,163,406,0.21942633637548895,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.099702541920898,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.3829940667221037
39,0.3,0.45,0.05,0.1,0.35,767,130,231,406,0.22385919165580184,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.0997061352753572,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.3829939852171944
115,0.35,0.45,0.05,0.15,0.35,767,198,163,406,0.23005215123859193,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.099849022227015,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.38299074446380804
43,0.3,0.45,0.05,0.15,0.35,767,130,231,406,0.23891786179921773,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.099890202738917,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.3829898105493835
119,0.35,0.45,0.05,0.2,0.35,767,198,163,406,0.24067796610169495,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1001041146070214,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.382984959926991
47,0.3,0.45,0.05,0.2,0.35,767,130,231,406,0.25397653194263364,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.1002143079978979,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.3829824615894797
27,0.3,0.45,0.0,0.1,0.35,767,130,231,406,0.2153846153846154,0.42242503259452413,0.37182781579916474,0.4092024223090514,1.10041730247323,0.22580645161290322,0.16568047337278108,0.19112627986348124,169,124,-0.023468057366362427,0.12426035502958581,0.11933140806860945,0.38297785992427424
