match_card_id,match_date,home_team,away_team,actual,home_key,away_key,rf_prob_away,rf_prob_draw,rf_prob_home,rf_prediction,lgbm_prob_away,lgbm_prob_draw,lgbm_prob_home,lgbm_prediction,prob_away,prob_draw,prob_home,ensemble_prediction,rf_hit,lgbm_hit,ensemble_hit,models_agree,date_distance,round_no,toto_match_no,fixture_home_team,fixture_away_team,fixture_actual,inferred_round_date,date_distance_days,fixture_count,jleague_in_scope_count,coverage_rate
28556,2023-04-09,熊本,ツエーゲン金沢,H,熊本,金沢,0.2590786582929133,0.2577796847084349,0.4831416569986517,H,0.39500943294154894,0.16279770292428822,0.44219286413416287,H,0.3134509681523676,0.21978689199477622,0.4667621398528562,H,True,True,True,True,0,1360,10,熊本,金沢,H,2023-04-08,0,13,13,1.0
28547,2023-04-08,いわきFC,大分,A,いわき,大分,0.3981474498179361,0.34154242000367163,0.26031013017839233,A,0.5008686368939059,0.3029950884804097,0.1961362746256844,A,0.43923592464832406,0.32612348739436686,0.23464058795730913,A,True,True,True,True,0,1360,11,いわき,大分,A,2023-04-08,0,13,13,1.0
28554,2023-04-08,レノファ山口FC,栃木SC,D,山口,栃木sc,0.3355193649868787,0.29947597485168037,0.36500466016144095,H,0.2704002242479221,0.1640147218886538,0.5655850538634241,H,0.30947170869129603,0.24529147366646975,0.4452368176422342,H,False,False,False,True,0,1360,12,山口,栃木,D,2023-04-08,0,13,13,1.0
28548,2023-04-08,ザスパクサツ群馬,V・ファーレン長崎,H,群馬,長崎,0.397976207284697,0.2640615174713441,0.3379622752439588,A,0.395630317306047,0.2065882490298996,0.3977814336640534,H,0.397037851293237,0.24107221009476631,0.3618899386119966,A,False,True,False,False,0,1360,13,群馬,長崎,H,2023-04-08,0,13,13,1.0
28234,2023-04-15,新潟,福岡,H,新潟,福岡,0.3772319942463878,0.3303222241555514,0.2924457815980608,A,0.3905970157964082,0.3406842739602456,0.2687187102433461,A,0.382578002866396,0.3344670440774291,0.2829549530561749,A,False,False,False,True,0,1361,1,新潟,福岡,H,2023-04-15,0,13,13,1.0
28227,2023-04-15,浦和,札幌,H,浦和,札幌,0.2858462548964761,0.3561297114653277,0.3580240336381962,H,0.3431809096964368,0.2610621854889137,0.3957569048146495,H,0.30878011681646034,0.3181027010747621,0.37311718210877753,H,True,True,True,True,0,1361,2,浦和,札幌,H,2023-04-15,0,13,13,1.0
28229,2023-04-15,湘南,横浜FM,D,湘南,横浜fm,0.4505134958112444,0.22417840652717996,0.32530809766157576,A,0.5794470842182318,0.0755444266300525,0.3450084891517158,A,0.5020869311740394,0.16472481456832896,0.33318825425763177,A,False,False,False,True,0,1361,3,湘南,横浜FM,D,2023-04-15,0,13,13,1.0
28568,2023-04-16,甲府,栃木SC,H,甲府,栃木sc,0.39520240729465106,0.20890295327096653,0.39589463943438247,H,0.27185102304781517,0.23721860136827422,0.49093037558391067,H,0.3458618535959167,0.2202292125098896,0.4339089338941937,H,True,True,True,True,0,1361,4,甲府,栃木,H,2023-04-15,0,13,13,1.0
28572,2023-04-16,いわきFC,ザスパクサツ群馬,H,いわき,群馬,0.3186503084126181,0.4123451448384962,0.2690045467488857,D,0.3045854657763693,0.4704139594599946,0.2250005747636361,D,0.31302437135811856,0.43557267068709554,0.25140295795478584,D,False,False,False,True,0,1361,5,いわき,群馬,H,2023-04-15,0,13,13,1.0
28228,2023-04-15,川崎F,名古屋,A,川崎f,名古屋,0.2458522261479845,0.2632545982455121,0.4908931756065034,H,0.19085554163510413,0.27975356651660815,0.5293908918482878,H,0.22385355234283233,0.2698541855539505,0.5062922621032172,H,False,False,False,True,0,1361,6,川崎F,名古屋,A,2023-04-15,0,13,13,1.0
28234,2023-04-15,新潟,福岡,H,新潟,福岡,0.3772319942463878,0.3303222241555514,0.2924457815980608,A,0.3905970157964082,0.3406842739602456,0.2687187102433461,A,0.382578002866396,0.3344670440774291,0.2829549530561749,A,False,False,False,True,0,1361,7,新潟,福岡,H,2023-04-15,0,13,13,1.0
28227,2023-04-15,浦和,札幌,H,浦和,札幌,0.2858462548964761,0.3561297114653277,0.3580240336381962,H,0.3431809096964368,0.2610621854889137,0.3957569048146495,H,0.30878011681646034,0.3181027010747621,0.37311718210877753,H,True,True,True,True,0,1361,8,浦和,札幌,H,2023-04-15,0,13,13,1.0
28229,2023-04-15,湘南,横浜FM,D,湘南,横浜fm,0.4505134958112444,0.22417840652717996,0.32530809766157576,A,0.5794470842182318,0.0755444266300525,0.3450084891517158,A,0.5020869311740394,0.16472481456832896,0.33318825425763177,A,False,False,False,True,0,1361,9,湘南,横浜FM,D,2023-04-15,0,13,13,1.0
28568,2023-04-16,甲府,栃木SC,H,甲府,栃木sc,0.39520240729465106,0.20890295327096653,0.39589463943438247,H,0.27185102304781517,0.23721860136827422,0.49093037558391067,H,0.3458618535959167,0.2202292125098896,0.4339089338941937,H,True,True,True,True,0,1361,10,甲府,栃木,H,2023-04-15,0,13,13,1.0
28572,2023-04-16,いわきFC,ザスパクサツ群馬,H,いわき,群馬,0.3186503084126181,0.4123451448384962,0.2690045467488857,D,0.3045854657763693,0.4704139594599946,0.2250005747636361,D,0.31302437135811856,0.43557267068709554,0.25140295795478584,D,False,False,False,True,0,1361,11,いわき,群馬,H,2023-04-15,0,13,13,1.0
28576,2023-04-16,徳島,V・ファーレン長崎,A,徳島,長崎,0.2682264066395573,0.3866203862920533,0.3451532070683894,D,0.17156994472530782,0.6841096064505545,0.14432044882413772,D,0.22956382187385754,0.5056160743554539,0.26482010377068876,D,False,False,False,True,0,1361,12,徳島,長崎,A,2023-04-15,0,13,13,1.0
28575,2023-04-16,レノファ山口FC,清水,A,山口,清水,0.34395586990343896,0.31030752171580833,0.34573660838075276,H,0.4189595375466994,0.2587444900698935,0.3222959723834071,A,0.3739573369607432,0.2896823090574424,0.3363603539818145,A,False,True,True,False,0,1361,13,山口,清水,A,2023-04-15,0,13,13,1.0
28237,2023-04-23,札幌,福岡,D,札幌,福岡,0.3586352351337588,0.2813910309611979,0.3599737339050432,H,0.287255151738979,0.4383163514030541,0.2744284968579669,D,0.3300832017758469,0.3441611591379404,0.3257556390862127,D,False,True,True,False,0,1363,1,札幌,福岡,D,2023-04-22,0,13,13,1.0
28239,2023-04-23,京都,鳥栖,A,京都,鳥栖,0.2251012475504701,0.2601571964044593,0.5147415560450707,H,0.13886161855483964,0.13563208113152703,0.7255063003136334,H,0.1906053959522179,0.21034715029528636,0.5990474537524958,H,False,False,False,True,0,1363,2,京都,鳥栖,A,2023-04-22,0,13,13,1.0
28240,2023-04-23,C大阪,柏,H,c大阪,柏,0.34738391612962344,0.27767744241913117,0.37493864145124534,H,0.29684562856853186,0.27216424622773094,0.4309901252037372,H,0.3271686011051868,0.27547216394257107,0.3973592349522421,H,True,True,True,True,0,1363,3,C大阪,柏,H,2023-04-22,0,13,13,1.0
28242,2023-04-23,川崎F,浦和,D,川崎f,浦和,0.27126409862622364,0.26495023693773856,0.4637856644360377,H,0.2886005095816055,0.2257811633367314,0.4856183270816631,H,0.27819866300837637,0.2492826074973357,0.47251872949428786,H,False,False,False,True,0,1363,4,川崎F,浦和,D,2023-04-22,0,13,13,1.0
28581,2023-04-22,甲府,町田,H,甲府,町田,0.26797196833195036,0.23514594658219043,0.49688208508585924,H,0.2448941369102563,0.1044390014657203,0.6506668616240234,H,0.2587408357632727,0.1828631685356024,0.5583959957011249,H,True,True,True,True,0,1363,5,甲府,町田,H,2023-04-22,0,13,13,1.0
28237,2023-04-23,札幌,福岡,D,札幌,福岡,0.3586352351337588,0.2813910309611979,0.3599737339050432,H,0.287255151738979,0.4383163514030541,0.2744284968579669,D,0.3300832017758469,0.3441611591379404,0.3257556390862127,D,False,True,True,False,0,1363,6,札幌,福岡,D,2023-04-22,0,13,13,1.0
28239,2023-04-23,京都,鳥栖,A,京都,鳥栖,0.2251012475504701,0.2601571964044593,0.5147415560450707,H,0.13886161855483964,0.13563208113152703,0.7255063003136334,H,0.1906053959522179,0.21034715029528636,0.5990474537524958,H,False,False,False,True,0,1363,7,京都,鳥栖,A,2023-04-22,0,13,13,1.0
28240,2023-04-23,C大阪,柏,H,c大阪,柏,0.34738391612962344,0.27767744241913117,0.37493864145124534,H,0.29684562856853186,0.27216424622773094,0.4309901252037372,H,0.3271686011051868,0.27547216394257107,0.3973592349522421,H,True,True,True,True,0,1363,8,C大阪,柏,H,2023-04-22,0,13,13,1.0
28242,2023-04-23,川崎F,浦和,D,川崎f,浦和,0.27126409862622364,0.26495023693773856,0.4637856644360377,H,0.2886005095816055,0.2257811633367314,0.4856183270816631,H,0.27819866300837637,0.2492826074973357,0.47251872949428786,H,False,False,False,True,0,1363,9,川崎F,浦和,D,2023-04-22,0,13,13,1.0
28581,2023-04-22,甲府,町田,H,甲府,町田,0.26797196833195036,0.23514594658219043,0.49688208508585924,H,0.2448941369102563,0.1044390014657203,0.6506668616240234,H,0.2587408357632727,0.1828631685356024,0.5583959957011249,H,True,True,True,True,0,1363,10,甲府,町田,H,2023-04-22,0,13,13,1.0
28589,2023-04-23,大分,水戸,A,大分,水戸,0.32007256329750455,0.31508592175578976,0.36484151494670564,H,0.3617204286262285,0.2638016137816423,0.3744779575921292,H,0.3367317094289941,0.29457219856613076,0.3686960920048751,H,False,False,False,True,0,1363,11,大分,水戸,A,2023-04-22,0,13,13,1.0
28587,2023-04-23,ツエーゲン金沢,磐田,A,金沢,磐田,0.35936219305376876,0.27146466584637674,0.36917314109985455,H,0.4137850313889877,0.1256596989731363,0.4605552696378759,H,0.38113132838785635,0.21314267909708057,0.4057259925150631,H,False,False,False,True,0,1363,12,金沢,磐田,A,2023-04-22,0,13,13,1.0
28586,2023-04-23,ザスパクサツ群馬,徳島,D,群馬,徳島,0.2773997474926637,0.3469958433277687,0.3756044091795676,H,0.24152368325816106,0.4186142656304944,0.33986205111134454,D,0.26304932179886265,0.375643212248859,0.36130746595227836,D,False,True,True,False,0,1363,13,群馬,徳島,D,2023-04-22,0,13,13,1.0
28244,2023-04-29,横浜FC,札幌,A,横浜fc,札幌,0.3942389335854702,0.284098227400427,0.3216628390141027,A,0.4012932054562643,0.247957355813261,0.3507494387304747,A,0.3970606423337878,0.2696418787655606,0.33329747890065153,A,True,True,True,True,0,1364,1,横浜FC,札幌,A,2023-04-29,0,13,13,1.0
28245,2023-04-29,C大阪,広島,A,c大阪,広島,0.3968060927388933,0.2323057381946364,0.3708881690664704,A,0.427483703277447,0.2156570669969334,0.3568592297256196,A,0.40907713695431475,0.2256462697155552,0.3652765933301301,A,True,True,True,True,0,1364,2,C大阪,広島,A,2023-04-29,0,13,13,1.0
28248,2023-04-29,FC東京,新潟,H,fc東京,新潟,0.3479802913179035,0.30017129614060045,0.3518484125414962,H,0.2153945583100281,0.4391810481772282,0.3454243935127437,D,0.2949459981147533,0.3557751969552515,0.3492788049299952,D,True,False,False,False,0,1364,3,FC東京,新潟,H,2023-04-29,0,13,13,1.0
28591,2023-04-29,秋田,岡山,A,秋田,岡山,0.31261536192223427,0.34905132795207544,0.33833331012569035,D,0.2411085752206563,0.4284199918100524,0.3304714329692914,D,0.2840126472416031,0.38079879349526624,0.33518855926313074,D,False,False,False,True,0,1364,4,秋田,岡山,A,2023-04-29,0,13,13,1.0
28593,2023-04-29,いわきFC,V・ファーレン長崎,A,いわき,長崎,0.3042217967131366,0.392236264649044,0.3035419386378195,D,0.2393679697571239,0.4931786217295977,0.2674534085132785,D,0.2782802659307315,0.43261320748126547,0.28910652658800307,D,False,False,False,True,0,1364,5,いわき,長崎,A,2023-04-29,0,13,13,1.0
28244,2023-04-29,横浜FC,札幌,A,横浜fc,札幌,0.3942389335854702,0.284098227400427,0.3216628390141027,A,0.4012932054562643,0.247957355813261,0.3507494387304747,A,0.3970606423337878,0.2696418787655606,0.33329747890065153,A,True,True,True,True,0,1364,6,横浜FC,札幌,A,2023-04-29,0,13,13,1.0
28245,2023-04-29,C大阪,広島,A,c大阪,広島,0.3968060927388933,0.2323057381946364,0.3708881690664704,A,0.427483703277447,0.2156570669969334,0.3568592297256196,A,0.40907713695431475,0.2256462697155552,0.3652765933301301,A,True,True,True,True,0,1364,7,C大阪,広島,A,2023-04-29,0,13,13,1.0
28248,2023-04-29,FC東京,新潟,H,fc東京,新潟,0.3479802913179035,0.30017129614060045,0.3518484125414962,H,0.2153945583100281,0.4391810481772282,0.3454243935127437,D,0.2949459981147533,0.3557751969552515,0.3492788049299952,D,True,False,False,False,0,1364,8,FC東京,新潟,H,2023-04-29,0,13,13,1.0
28591,2023-04-29,秋田,岡山,A,秋田,岡山,0.31261536192223427,0.34905132795207544,0.33833331012569035,D,0.2411085752206563,0.4284199918100524,0.3304714329692914,D,0.2840126472416031,0.38079879349526624,0.33518855926313074,D,False,False,False,True,0,1364,9,秋田,岡山,A,2023-04-29,0,13,13,1.0
28593,2023-04-29,いわきFC,V・ファーレン長崎,A,いわき,長崎,0.3042217967131366,0.392236264649044,0.3035419386378195,D,0.2393679697571239,0.4931786217295977,0.2674534085132785,D,0.2782802659307315,0.43261320748126547,0.28910652658800307,D,False,False,False,True,0,1364,10,いわき,長崎,A,2023-04-29,0,13,13,1.0
28592,2023-04-29,山形,レノファ山口FC,D,山形,山口,0.28597874530855755,0.26213463690069805,0.4518866177907445,H,0.3514567759422571,0.293422353471545,0.3551208705861979,H,0.31216995756203736,0.2746497235290368,0.4131803189089259,H,False,False,False,True,0,1364,11,山形,山口,D,2023-04-29,0,13,13,1.0
28590,2023-04-29,仙台,大分,H,仙台,大分,0.3352703515090423,0.3279900525841736,0.3367395959067841,H,0.3765152149538773,0.3541660107739742,0.2693187742721485,A,0.3517682968869763,0.33846043586009383,0.30977126725292986,A,True,False,False,False,0,1364,12,仙台,大分,H,2023-04-29,0,13,13,1.0
28596,2023-04-29,清水,栃木SC,H,清水,栃木sc,0.37132325123380744,0.31919778648203734,0.30947896228415517,A,0.4797676885565821,0.2130530173034261,0.3071792941399918,A,0.4147010261629173,0.2767398788105928,0.3085590950264898,A,False,False,False,True,0,1364,13,清水,栃木,H,2023-04-29,0,13,13,1.0
28255,2023-05-03,G大阪,C大阪,A,g大阪,c大阪,0.4188051933294747,0.2997459417355924,0.281448864934933,A,0.4614903786778057,0.3237250694600416,0.2147845518621527,A,0.4358792674688071,0.3093375928253721,0.2547831397058209,A,True,True,True,True,0,1365,1,G大阪,C大阪,A,2023-05-03,0,13,13,1.0
28258,2023-05-03,鳥栖,横浜FM,A,鳥栖,横浜fm,0.30238624705861905,0.3373835982252393,0.36023015471614167,H,0.2265314289789689,0.3675404879272007,0.4059280830938304,H,0.272044319826759,0.34944635410602387,0.37850932606721716,H,False,False,False,True,0,1365,2,鳥栖,横浜FM,A,2023-05-03,0,13,13,1.0
28259,2023-05-03,横浜FC,新潟,H,横浜fc,新潟,0.4102203182638327,0.2278011237709469,0.3619785579652204,A,0.3908566431164807,0.14573886056313903,0.46340449632038033,H,0.4024748482048919,0.19497621848782376,0.40254893330728436,H,False,True,True,False,0,1365,3,横浜FC,新潟,H,2023-05-03,0,13,13,1.0
28610,2023-05-03,栃木SC,ツエーゲン金沢,H,栃木sc,金沢,0.4226434009001184,0.2180168770787922,0.3593397220210895,A,0.5568894955851557,0.11890255044377611,0.32420795397106833,A,0.47634183877413333,0.17837114642478574,0.34528701480108104,A,False,False,False,True,0,1365,4,栃木,金沢,H,2023-05-03,0,13,13,1.0
28606,2023-05-03,岡山,山形,H,岡山,山形,0.3394251291634627,0.2440089314890429,0.4165659393474944,H,0.44033621745836216,0.14597190416215652,0.41369187837948135,A,0.3797895644814225,0.20479412055828836,0.4154163149602892,H,True,False,True,False,0,1365,5,岡山,山形,H,2023-05-03,0,13,13,1.0
28255,2023-05-03,G大阪,C大阪,A,g大阪,c大阪,0.4188051933294747,0.2997459417355924,0.281448864934933,A,0.4614903786778057,0.3237250694600416,0.2147845518621527,A,0.4358792674688071,0.3093375928253721,0.2547831397058209,A,True,True,True,True,0,1365,6,G大阪,C大阪,A,2023-05-03,0,13,13,1.0
28258,2023-05-03,鳥栖,横浜FM,A,鳥栖,横浜fm,0.30238624705861905,0.3373835982252393,0.36023015471614167,H,0.2265314289789689,0.3675404879272007,0.4059280830938304,H,0.272044319826759,0.34944635410602387,0.37850932606721716,H,False,False,False,True,0,1365,7,鳥栖,横浜FM,A,2023-05-03,0,13,13,1.0
28259,2023-05-03,横浜FC,新潟,H,横浜fc,新潟,0.4102203182638327,0.2278011237709469,0.3619785579652204,A,0.3908566431164807,0.14573886056313903,0.46340449632038033,H,0.4024748482048919,0.19497621848782376,0.40254893330728436,H,False,True,True,False,0,1365,8,横浜FC,新潟,H,2023-05-03,0,13,13,1.0
28610,2023-05-03,栃木SC,ツエーゲン金沢,H,栃木sc,金沢,0.4226434009001184,0.2180168770787922,0.3593397220210895,A,0.5568894955851557,0.11890255044377611,0.32420795397106833,A,0.47634183877413333,0.17837114642478574,0.34528701480108104,A,False,False,False,True,0,1365,9,栃木,金沢,H,2023-05-03,0,13,13,1.0
28606,2023-05-03,岡山,山形,H,岡山,山形,0.3394251291634627,0.2440089314890429,0.4165659393474944,H,0.44033621745836216,0.14597190416215652,0.41369187837948135,A,0.3797895644814225,0.20479412055828836,0.4154163149602892,H,True,False,True,False,0,1365,10,岡山,山形,H,2023-05-03,0,13,13,1.0
28602,2023-05-03,仙台,秋田,D,仙台,秋田,0.1927765755355398,0.2770282529910897,0.5301951714733705,H,0.0985435205329612,0.2513272305730904,0.6501292488939484,H,0.15508335353450836,0.26674784402388996,0.5781688024416016,H,False,False,False,True,0,1365,11,仙台,秋田,D,2023-05-03,0,13,13,1.0
28608,2023-05-03,徳島,清水,D,徳島,清水,0.3624634008396507,0.2598484208164044,0.377688178343945,H,0.5991357422194094,0.1963629469985096,0.204501310782081,A,0.4571323373915541,0.23445423128924647,0.3084134313191994,A,False,False,False,False,0,1365,12,徳島,清水,D,2023-05-03,0,13,13,1.0
28609,2023-05-03,V・ファーレン長崎,水戸,H,長崎,水戸,0.32425685499435414,0.37187714160685503,0.30386600339879094,D,0.3835744434277875,0.4428138687619695,0.173611687810243,D,0.3479838903677275,0.40025183246890084,0.25176427716337174,D,False,False,False,True,0,1365,13,長崎,水戸,H,2023-05-03,0,13,13,1.0
28263,2023-05-06,名古屋,G大阪,H,名古屋,g大阪,0.3839111885790378,0.2946935221566723,0.32139528926429,A,0.3536119600577783,0.1843803123403535,0.4620077276018682,H,0.37179149717053395,0.2505682382301448,0.3776402645993213,H,False,True,True,False,0,1366,1,名古屋,G大阪,H,2023-05-06,0,13,13,1.0
28265,2023-05-07,横浜FM,京都,H,横浜fm,京都,0.2933681400557792,0.2565833523562196,0.4500485075880012,H,0.2128691000823428,0.1221922374570573,0.6649386624606,H,0.2611685240664047,0.20282690639655465,0.5360045695370408,H,True,True,True,True,0,1366,2,横浜FM,京都,H,2023-05-06,0,13,13,1.0
28267,2023-05-07,C大阪,鹿島,A,c大阪,鹿島,0.32882915588829653,0.30297668310507536,0.36819416100662805,H,0.30028893010928,0.3127900523392743,0.3869210175514457,H,0.3174130655766899,0.30690203079875494,0.3756849036245551,H,False,False,False,True,0,1366,3,C大阪,鹿島,A,2023-05-06,0,13,13,1.0
28619,2023-05-07,V・ファーレン長崎,東京V,A,長崎,東京v,0.3173858654257411,0.263520497761127,0.4190936368131319,H,0.3713170245537338,0.2551000092542146,0.3735829661920516,H,0.3389583290769382,0.26015230235836206,0.4008893685646998,H,False,False,False,True,0,1366,4,長崎,東京V,A,2023-05-06,0,13,13,1.0
28621,2023-05-07,水戸,仙台,H,水戸,仙台,0.3171610008536037,0.245423538669726,0.4374154604766703,H,0.46233286000999607,0.13966129326427323,0.39800584672573075,A,0.37522974451616065,0.20311864050754488,0.4216516149762945,H,True,False,True,False,0,1366,5,水戸,仙台,H,2023-05-06,0,13,13,1.0
28263,2023-05-06,名古屋,G大阪,H,名古屋,g大阪,0.3839111885790378,0.2946935221566723,0.32139528926429,A,0.3536119600577783,0.1843803123403535,0.4620077276018682,H,0.37179149717053395,0.2505682382301448,0.3776402645993213,H,False,True,True,False,0,1366,6,名古屋,G大阪,H,2023-05-06,0,13,13,1.0
28265,2023-05-07,横浜FM,京都,H,横浜fm,京都,0.2933681400557792,0.2565833523562196,0.4500485075880012,H,0.2128691000823428,0.1221922374570573,0.6649386624606,H,0.2611685240664047,0.20282690639655465,0.5360045695370408,H,True,True,True,True,0,1366,7,横浜FM,京都,H,2023-05-06,0,13,13,1.0
28267,2023-05-07,C大阪,鹿島,A,c大阪,鹿島,0.32882915588829653,0.30297668310507536,0.36819416100662805,H,0.30028893010928,0.3127900523392743,0.3869210175514457,H,0.3174130655766899,0.30690203079875494,0.3756849036245551,H,False,False,False,True,0,1366,8,C大阪,鹿島,A,2023-05-06,0,13,13,1.0
28619,2023-05-07,V・ファーレン長崎,東京V,A,長崎,東京v,0.3173858654257411,0.263520497761127,0.4190936368131319,H,0.3713170245537338,0.2551000092542146,0.3735829661920516,H,0.3389583290769382,0.26015230235836206,0.4008893685646998,H,False,False,False,True,0,1366,9,長崎,東京V,A,2023-05-06,0,13,13,1.0
28621,2023-05-07,水戸,仙台,H,水戸,仙台,0.3171610008536037,0.245423538669726,0.4374154604766703,H,0.46233286000999607,0.13966129326427323,0.39800584672573075,A,0.37522974451616065,0.20311864050754488,0.4216516149762945,H,True,False,True,False,0,1366,10,水戸,仙台,H,2023-05-06,0,13,13,1.0
28613,2023-05-07,秋田,栃木SC,H,秋田,栃木sc,0.37936509380138533,0.26417536362006133,0.35645954257855345,A,0.32507478862923195,0.28245722779017957,0.3924679835805885,H,0.35764897173252397,0.2714881092881086,0.37086291897936746,H,False,True,True,False,0,1366,11,秋田,栃木,H,2023-05-06,0,13,13,1.0
28612,2023-05-07,熊本,甲府,H,熊本,甲府,0.2745885707555474,0.3121557261808091,0.4132557030636434,H,0.2010733252010882,0.2989524187059168,0.499974256092995,H,0.2451824725337637,0.30687440319085224,0.4479431242753841,H,True,True,True,True,0,1366,12,熊本,甲府,H,2023-05-06,0,13,13,1.0
28614,2023-05-07,山形,藤枝MYFC,H,山形,藤枝,0.31938495769333886,0.34980980156812563,0.33080524073853546,D,0.34781029416455356,0.24914576276619294,0.40304394306925356,H,0.33075509228182476,0.30954418604735257,0.3597007216708227,H,False,True,True,False,0,1366,13,山形,藤枝,H,2023-05-06,0,13,13,1.0
28274,2023-05-13,柏,横浜FC,A,柏,横浜fc,0.31298851904301894,0.28161529088472337,0.40539619007225774,H,0.283966668151654,0.3221445668853971,0.3938887649629489,H,0.301379778686473,0.29782700128499284,0.40079322002853424,H,False,False,False,True,0,1367,1,柏,横浜FC,A,2023-05-13,0,13,13,1.0
28275,2023-05-14,鹿島,名古屋,H,鹿島,名古屋,0.30803088346364144,0.29268110376441886,0.39928801277193976,H,0.1834044456872543,0.2321538546991263,0.5844416996136194,H,0.2581803083530866,0.26847020413830186,0.4733494875086116,H,True,True,True,True,0,1367,2,鹿島,名古屋,H,2023-05-13,0,13,13,1.0
28276,2023-05-14,京都,C大阪,A,京都,c大阪,0.3518888109476651,0.2509137332558426,0.3971974557964923,H,0.36107626660324876,0.25332016118696754,0.3856035722097837,H,0.35556379320989856,0.25187630442829256,0.3925599023618088,H,False,False,False,True,0,1367,3,京都,C大阪,A,2023-05-13,0,13,13,1.0
28631,2023-05-13,大分,熊本,D,大分,熊本,0.3766480880277321,0.2907450138926417,0.3326068980796263,A,0.28442865919584115,0.34002125030746766,0.37555009049669125,H,0.33976031649497573,0.31045550845857206,0.3497841750464523,H,False,False,False,False,0,1367,4,大分,熊本,D,2023-05-13,0,13,13,1.0
28625,2023-05-13,甲府,千葉,A,甲府,千葉,0.31561843766424313,0.24724724972451212,0.43713431261124475,H,0.2785979990214826,0.2274894134022219,0.4939125875762955,H,0.3008102622071389,0.23934411519559604,0.459845622597265,H,False,False,False,True,0,1367,5,甲府,千葉,A,2023-05-13,0,13,13,1.0
28274,2023-05-13,柏,横浜FC,A,柏,横浜fc,0.31298851904301894,0.28161529088472337,0.40539619007225774,H,0.283966668151654,0.3221445668853971,0.3938887649629489,H,0.301379778686473,0.29782700128499284,0.40079322002853424,H,False,False,False,True,0,1367,6,柏,横浜FC,A,2023-05-13,0,13,13,1.0
28275,2023-05-14,鹿島,名古屋,H,鹿島,名古屋,0.30803088346364144,0.29268110376441886,0.39928801277193976,H,0.1834044456872543,0.2321538546991263,0.5844416996136194,H,0.2581803083530866,0.26847020413830186,0.4733494875086116,H,True,True,True,True,0,1367,7,鹿島,名古屋,H,2023-05-13,0,13,13,1.0
28276,2023-05-14,京都,C大阪,A,京都,c大阪,0.3518888109476651,0.2509137332558426,0.3971974557964923,H,0.36107626660324876,0.25332016118696754,0.3856035722097837,H,0.35556379320989856,0.25187630442829256,0.3925599023618088,H,False,False,False,True,0,1367,8,京都,C大阪,A,2023-05-13,0,13,13,1.0
28631,2023-05-13,大分,熊本,D,大分,熊本,0.3766480880277321,0.2907450138926417,0.3326068980796263,A,0.28442865919584115,0.34002125030746766,0.37555009049669125,H,0.33976031649497573,0.31045550845857206,0.3497841750464523,H,False,False,False,False,0,1367,9,大分,熊本,D,2023-05-13,0,13,13,1.0
28625,2023-05-13,甲府,千葉,A,甲府,千葉,0.31561843766424313,0.24724724972451212,0.43713431261124475,H,0.2785979990214826,0.2274894134022219,0.4939125875762955,H,0.3008102622071389,0.23934411519559604,0.459845622597265,H,False,False,False,True,0,1367,10,甲府,千葉,A,2023-05-13,0,13,13,1.0
28626,2023-05-13,ツエーゲン金沢,V・ファーレン長崎,H,金沢,長崎,0.2934093328952736,0.3549521149352316,0.3516385521694948,D,0.31050661064639595,0.4097176205910959,0.27977576876250815,D,0.30024824399572253,0.37685831719757734,0.32289343880670013,D,False,False,False,True,0,1367,11,金沢,長崎,H,2023-05-13,0,13,13,1.0
28632,2023-05-13,仙台,山形,H,仙台,山形,0.3059936683150669,0.2401538060310397,0.4538525256538934,H,0.2738738629324798,0.1925940618414885,0.5335320752260317,H,0.29314574616203204,0.22112990835521923,0.4857243454827487,H,True,True,True,True,0,1367,12,仙台,山形,H,2023-05-13,0,13,13,1.0
28633,2023-05-14,いわきFC,秋田,A,いわき,秋田,0.3555876297101384,0.3502331939948068,0.2941791762950547,A,0.3375773494457038,0.3929310494110078,0.2694916011432884,D,0.3483835176043646,0.3673123361612872,0.2843041462343482,D,True,False,False,False,0,1367,13,いわき,秋田,A,2023-05-13,0,13,13,1.0
28283,2023-05-20,湘南,C大阪,A,湘南,c大阪,0.32873293698456757,0.29656634479495814,0.37470071822047435,H,0.5316909398572193,0.1996307502181602,0.2686783099246205,A,0.40991613813362826,0.257792106964239,0.3322917549021328,A,False,True,True,False,0,1368,1,湘南,C大阪,A,2023-05-20,0,13,13,1.0
28285,2023-05-20,柏,神戸,D,柏,神戸,0.34482162970558045,0.18433095489436171,0.47084741540005787,H,0.3225343421593236,0.1065003278784118,0.5709653299622647,H,0.33590671468707767,0.15319870408798175,0.5108945812249406,H,False,False,False,True,0,1368,2,柏,神戸,D,2023-05-20,0,13,13,1.0
28286,2023-05-20,鳥栖,新潟,H,鳥栖,新潟,0.2920191913074345,0.2841944970505091,0.4237863116420564,H,0.3818217856334514,0.24990266564179145,0.36827554872475715,A,0.32794022903784126,0.270477764487022,0.4015820064751367,H,True,False,True,False,0,1368,3,鳥栖,新潟,H,2023-05-20,0,13,13,1.0
28645,2023-05-21,山形,秋田,H,山形,秋田,0.3551321996356333,0.1695134999147291,0.4753543004496375,H,0.2075817717908439,0.1957423130871395,0.5966759151220166,H,0.29611202849771756,0.18000502518369327,0.5238829463185891,H,True,True,True,True,0,1368,4,山形,秋田,H,2023-05-20,0,13,13,1.0
